PTC2514,controle de processos industriais
PTC3414,controle de processos industriais
PMC0514,controle de sistemas termofluidos
PTC2419,controle digital
PTC3419,controle digital
PME3482,controle discreto
PME2472,controle e aplicações
PME3481,controle e aplicações
PMR2360,controle e automação i
PMR2400,controle e automação ii
PMR3404,controle i
PTC2413,controle i
PMR3409,controle ii
PMR3523,controle moderno
PEE0513,controle multivariavel
PTC2513,controle multivariável
PTC3413,controle multivariável
PTC2417,controle não linear
PTC3417,controle não linear
PEC0006,conversao e transducao
PEA2306,conversão eletromecânica de energia
PEA3306,conversão eletromecânica de energia
PEA3399,conversão eletromecânica de energia
PMT2507,corrosão e proteção dos materiais
PMT3405,corrosão e proteção dos materiais
PQI2406,corrosão e seleção de materiais
PQI3406,corrosão e seleção de materias
PME2582,corrosão em equipamentos industriais
PME3582,corrosão em equipamentos industriais
0303212,criação de negócios tecnológicos
PCS2060,criação e administração de empresas de computação
PCS2590,criação e administração de empresas de computação
PCS3529,criação e administração de empresas de computação
PCS3829,criação e administração de empresas de computação
PHD2460,decaimento e mistura de poluentes no meio ambiente
PRO3512,decision analysis fundamentals
PME3502,desempenho termo energético de edificações
PCC2110,desenho para geologia
PCC3523,desenvolvimento de projetos urbanos
0303420,desenvolvimento de soluções médico-hospitalares
PRO3266,desenvolvimento econômico brasileiro
0303410,desenvolvimento integrado de produtos
PRO3381,design de serviços
PCS2530,design e programação de games
PCS3549,design e programação de games
0323150,detecção e estimação de sinais
PEF3503,diagnóstico, recuperação e reforço de estruturas
PMT2202,diagramas de equilíbrio
PMT3202,diagramas de equilíbrio
PMT2307,diagramas de fases
PNV2323,dinâmica de sistemas i
PNV3314,dinâmica de sistemas i
PNV2322,dinâmica de sistemas ii
PNV3414,dinâmica de sistemas ii
PME3553,dinâmica de voo
PME2556,dinâmica dos fluidos computacional
PME3556,dinâmica dos fluidos computacional
PMC0413,dinâmica dos sistemas ii
PTC3572,dinâmica e controle em tempo discreto
PEE0497,dispositivos a estado solido para telecomunicacoes
PEE0652,dispositivos de potencia
PHA3006,drenagem urbana
PHD2555,ecoeficiência na indústria
PRO2613,economia de empresas
PRO3363,economia de empresas
PTR2451,economia e planejamento de sistemas de transportes
PRO2206,economia geral
PMI3212,economia mineral - avaliação de projetos mineiros
PMI2024,economia mineral ii
PMI2023,economia política mineral i
PEF3527,elasticidade não-linear
PME2553,elementos de aeronaves e dinâmica de vôo
PEF0514,elementos de geomecanica
PME3350,elementos de máquinas i
PMR2371,elementos de máquinas i
PME2421,elementos de máquinas ii
PME3351,elementos de máquinas ii
PMR2370,elementos de máquinas para automação
PMR3307,elementos de máquinas para automação
PMC0591,elementos de robotica
PMR2560,elementos de robótica
PMR3502,elementos de robótica
PEA3390,eletricidade aplicada i
PEA2288,eletricidade geral
PEA3294,eletricidade geral i
PEA2494,eletricidade geral ii
PEA3201,eletricidade geral ii
PEA3392,eletricidade geral iii
PEA3388,eletricidade geral iv
PEA3288,eletricidade i
PEA3391,eletricidade ii
PTC2313,eletromagnetismo
PTC3213,eletromagnetismo
PSI2306,eletrônica
PSI3022,eletrônica
PSI3024,eletrônica
PMR2433,eletrônica analógica e digital
PMR2380,eletrônica analógica para mecatrônica
PMR3308,eletrônica analógica para mecatrônica
PSI2027,eletrônica aplicada
PSI3561,eletrônica automotiva
PSI2461,eletrônica de controle industrial
PEA2487,eletrônica de potência i
PEA3487,eletrônica de potência i
PEA2488,eletrônica de potência ii
PEA3488,eletrônica de potência ii
PMR2410,eletrônica digital para mecatrônica
PMR3303,eletrônica digital para mecatrônica
PEE0403,eletronica experimental i
PSI2325,eletrônica experimental i
PSI2327,eletrônica experimental ii
PSI2324,eletrônica i
PSI3321,eletrônica i
PSI2326,eletrônica ii
PSI3322,eletrônica ii
PSI3421,eletrônica iii
PMR3333,eletrônica para engenharia mecânica
PEA3290,eletrotécnica aplicada i
PEA2290,eletrotécnica geral
PEA2395,eletrotécnica geral
PEA3395,eletrotécnica geral
PEA3396,eletrotécnica geral ii
PME2520,emissões atmosféricas
PMR3410,empreendedorismo de base tecnológica
PMI3817,empreendedorismo e inovação na cadeia mineral
PEF3111,empreendedorismo e modelos de negócios
0300021,empreendedorismo e planos de negócios
PMR2540,empreendimento de base tecnológica em mecatrônica
PEA2596,energia e meio ambiente: sistemas energéticos e seus efeitos ambientais
PEA3496,energia e meio ambiente: sistemas energéticos e seus efeitos ambientais
PEA3110,energia e sustentabilidade
PMT3534,energia nuclear e reatores nucleares
PNV3523,energia renovável do oceano
PCC3525,energia solar em edifícios
PEA2200,energia, meio ambiente e sustentabilidade
PEA3100,energia, meio ambiente e sustentabilidade
PEA2303,engenharia  eletromagnética
PME2540,engenharia automotiva i
PME3540,engenharia automotiva i
PME2541,engenharia automotiva ii
PME3541,engenharia automotiva ii
PMI1042,engenharia avançada de perfuração
PQI2421,engenharia bioquímica
PQI2404,engenharia bioquímica i
PQI2410,engenharia bioquímica ii
PHA3203,engenharia civil e o meio ambiente
PTC3570,engenharia clínica
PME2463,engenharia da qualidade
PQI2405,engenharia de alimentos i
PQI3405,engenharia de alimentos i
PQI3410,engenharia de bioprocessos
PTC2019,engenharia de comunicações
PTC2359,engenharia de comunicações
PTC3019,engenharia de comunicações
PME3562,engenharia de energia eólica
PEA3560,engenharia de energia hidroelétrica
PME3561,engenharia de energia solar
PCS2058,engenharia de informação
PCS2554,engenharia de informação
PMI1841,engenharia de perfuração
PMI3340,engenharia de perfuração
PMR3501,engenharia de precisão
PRO2805,engenharia de projetos complexos do desenvolvimento brasileiro
PRO3585,engenharia de projetos complexos do desenvolvimento brasileiro
PQI2307,engenharia de reações químicas i
PQI3305,engenharia de reações químicas i
PQI2401,engenharia de reações químicas ii
PQI3401,engenharia de reações químicas ii
PMI1712,engenharia de reservatórios i
PMI3339,engenharia de reservatórios i
PMI1913,engenharia de reservatórios ii
PMI3344,engenharia de reservatórios ii
PMI3931,engenharia de reservatórios iii
PMI2068,engenharia de saúde ocupacional  agentes físicos e químicos
PMI2967,engenharia de saúde ocupacional  higiene do trabalho e amostragem
PMI3219,engenharia de saúde ocupacional: agentes físicos e químicos
PCS3818,engenharia de sistema de computação
PEA2450,engenharia de sistemas de energia
PCS3213,engenharia de software
PCS3413,engenharia de software e banco de dados
PCS2023,engenharia de software i
PCS2309,engenharia de software i
PCS2033,engenharia de software ii
PCS2410,engenharia de software ii
PTR3531,engenharia de tráfego
PHA3001,engenharia e meio ambiente
PHA3003,engenharia e meio ambiente
PRO2310,engenharia e sociedade
PRO3330,engenharia e sociedade
PRO2612,engenharia econômica e finanças
PRO3362,engenharia econômica e finanças
PEF3405,engenharia geotécnica e de fundações
PSI2671,engenharia legal
PTC3101,engenho e arte do controle automático
PRO2319,ergonomia em projetos de engenharia
PRO3434,ergonomia em projetos de engenharia
PRO2315,ergonomia i
PRO2317,ergonomia ii
PRO2313,ergonomia, saúde e segurança no trabalho
PRO3433,ergonomia, saúde e segurança no trabalho
PMI3213,escavação e transporte na mineração
PMI2741,escavação mecânica e transporte em mineração
PME3571,escoamentos multifásicos em dutos de petróleo e gás
PCS2091,estágio cooperativo i
PCS3617,estágio cooperativo i
PQI2320,estágio cooperativo i
PQI3300,estágio cooperativo i
PCS2092,estágio cooperativo ii
PCS3727,estágio cooperativo ii
PQI2420,estágio cooperativo ii
PQI3400,estágio cooperativo ii
PCS2093,estágio cooperativo iii
PCS3737,estágio cooperativo iii
PQI2500,estágio cooperativo iii
PCS2094,estágio cooperativo iv
PCS3847,estágio cooperativo iv
PQI2600,estágio cooperativo iv
PQI3605,estágio cooperativo iv
PCS2095,estágio cooperativo v
PCS3857,estágio cooperativo v
PQI2700,estágio cooperativo v
0305000,estágio de pesquisa em laboratório em engenharia
PCS3567,estágio superivisionado i
PEA2600,estágio supervisionado
PEA3600,estágio supervisionado
PEE0600,estagio supervisionado
PME2597,estágio supervisionado
PME3597,estágio supervisionado
PMT2597,estágio supervisionado
PMT3597,estágio supervisionado
PNV2500,estágio supervisionado
PNV3514,estágio supervisionado
PRO3593,estágio supervisionado
PSI2593,estágio supervisionado
PSI3593,estágio supervisionado
PTC2501,estágio supervisionado
PTC2601,estágio supervisionado
PTC3501,estágio supervisionado
PTC3502,estágio supervisionado
PMI1992,estágio supervisionado de petróleo ii
0313411,estágio supervisionado em engenharia civil i
0313412,estágio supervisionado em engenharia civil ii
0313511,estágio supervisionado em engenharia civil iii
PCC2651,estágio supervisionado em engenharia de construção civil i               

PCC2652,estágio supervisionado em engenharia de construção civil ii

PEF2509,estágio supervisionado em engenharia de estruturas i
PEF2510,estágio supervisionado em engenharia de estruturas ii
PMI3229,estágio supervisionado em engenharia de minas
PMI3351,estágio supervisionado em engenharia de petróleo
PEF2511,estágio supervisionado em engenharia de solos i
PEF2512,estágio supervisionado em engenharia de solos ii
PTR2570,estágio supervisionado em engenharia de transportes
PTR2571,estágio supervisionado em engenharia de transportes

PHD2571,estágio supervisionado em engenharia hidráulica i
PHD2572,estágio supervisionado em engenharia hidráulica ii
PMC0574,estagio supervisionado em engenharia mecanica
PMR2501,estágio supervisionado em engenharia mecatrônica
PMR3506,estágio supervisionado em engenharia mecatrônica
0313311,estágio supervisionado em iniciação científica e tecnológica em engenharia civil i
0313312,estágio supervisionado em iniciação científica e tecnológica em engenharia civil ii
0313513,estágio supervisionado em pesquisa em engenharia civil i
0313514,estágio supervisionado em pesquisa em engenharia civil ii
PCS2500,estágio supervisionado i
PHA3512,estágio supervisionado i
PHD2579,estágio supervisionado i
PCS2600,estágio supervisionado ii
PCS3577,estágio supervisionado ii
PHA3522,estágio supervisionado ii
PHD2580,estágio supervisionado ii
0313512,estágio supervisionado obrigatório em engenharia civil
PRO2723,estatística
PRO3200,estatística
PRO2201,estatística i
PRO2271,estatística i
PRO2711,estatística ii
PMT2308,estrutura e propriedades dos polímeros
PMT3308,estrutura e propriedades dos polímeros
PEF2503,estruturas danificadas: segurança e ações corretivas
PEF3402,estruturas de aço
PEF2303,estruturas de concreto i
PEF3303,estruturas de concreto i
PEF2304,estruturas de concreto ii
PEF3403,estruturas de concreto ii
PME2543,estruturas mecânicas e de veículos
PME3543,estruturas mecânicas e de veículos
PMC0347,estruturas mecanicas ii
PEF2402,estruturas metálicas e de madeira
PEF2602,estruturas na arquitetura i i: sistemas reticulados
PEF2604,estruturas na arquitetura i v: projeto
PEF2601,estruturas na arquitetura i: fundamentos
PEF2603,estruturas na arquitetura iii: sistemas reticulados e laminares

PEF3502,estruturas subterrâneas
PMI3350,estudos integrados de reservatório
PMR2620,ética em engenharia
PME3516,evolução tecnológica e histórica dos sistemas termo fluido mecânicos
PNV3522,exploração de óleo e gás
PHA3334,exploração de recursos naturais
PME3120,expressão gráfica em engenharia mecânica
PMR3507,fábrica digital
PMC0592,fabricacao auxiliada por computador (cam)
PMR2351,fabricação mecânica
PME3238,fenômenos de transporte
PMT2303,fenômenos de transporte em engenharia metalúrgica e de materiais
PQI2201,fenômenos de transporte i
PQI3202,fenômenos de transporte i
PQI3203,fenômenos de transporte i
PQI2302,fenômenos de transporte ii
PQI3301,fenômenos de transporte ii
PQI2305,fenômenos de transporte iii
PQI3303,fenômenos de transporte iii
PMT3313,fenômenos de transportes em engenharia metalúrgica e de materiais
PEF3528,ferramentas computacionais na mecânica das estruturas: criação e concepção
PTR3022,ferrovias: teoria e prática
PSI2673,filtragem adaptativa e aplicações
PSI3532,filtragem adaptativa e aplicações
PCC2261,física das construções
PCC3260,física das construções
PEE0440,fisica dos dispositivos semicondutores
PMT2305,físico-química para metalurgia e materiais i
PMT3205,físico-química para metalurgia e materiais i
PMT2306,físico-química para metalurgia e materiais ii
PMT3206,físico-química para metalurgia e materiais ii
PMT2423,físico-química para metalurgia e materiais iii
PMT3305,físico-quimica para metalurgia e materiais iii
PMI3809,flotação de minerais oxidados e minerais salinos
PMI3808,flotação de minerais sulfetados e metais livres
PMC0512,fontes, conversao e conservacao de energia
PME3519,fontes, conversão e conservação de energia
PME2519,fontes, conversão, conservação de energia
PQI3601,formação complementar do engenheiro químico i - estágio cooperativo iii
PQI3602,formação complementar do engenheiro químico ii -  tópicos em engenharia i
PEF2405,fundações
PRO3586,fundamentos da gestão da inovação
PMT3504,fundamentos da metalurgia dos processos sob vácuo
PQI3101,fundamentos das transformações químicas
PQI3404,fundamentos de bioprocessos
PMT3100,fundamentos de ciência e engenharia dos materiais
PSI3262,fundamentos de circuitos eletrônicos digitais e analógicos
PCS2190,fundamentos de computação i
PCS2290,fundamentos de computação ii
PNV2320,fundamentos de controle
PNV3324,fundamentos de controle em engenharia
PMI3911,fundamentos de corrosão e proteção aplicados à indústria do petróleo e gás
PMT2301,fundamentos de cristalografia e difração
PMT3301,fundamentos de cristalografia e difração
PRO3410,fundamentos de economia e administração
PRO3470,fundamentos de economia e administração
PRO3416,fundamentos de economia e empreendimentos
PCS2214,fundamentos de engenharia de computação
PTC2671,fundamentos de engenharia de controle
PCS2408,fundamentos de engenharia de software
PEF2308,fundamentos de mecânica das estruturas
PEF2309,fundamentos de mecânica das estruturas
PEF3208,fundamentos de mecânica das estruturas
PEF2406,fundamentos de mecânica dos solos
PEF3308,fundamentos de mecânica dos solos
PMT2201,fundamentos de processos metalúrgicos
PCS2476,fundamentos de redes de computadores
PCS2426,fundamentos de sistemas de tempo real
PSI3471,fundamentos de sistemas eletrônicos inteligentes
PTR2580,fundamentos de sistemas inteligentes de transportes (its)
PME3398,fundamentos de termodinâmica e transferência de calor
PMI3329,fundamentos de termodinâmica para engenharia de petróleo
PMC0411,fundamentos de tribologia
PMR2603,fundamentos do método dos elementos finitos linear aplicados a sistemas mecânicos
PMI1821,geofísica aplicada à engenharia de petróleo
PMI3319,geofísica aplicada à engenharia de petróleo
PMI2735,geologia de engenharia i
PMI2034,geologia de engenharia ii
PMI3331,geomática aplicada à engenharia de petróleo
PTR3111,geomática i
PTR3311,geomática ii
PCC0201,geometria descritiva
PCC2121,geometria gráfica para engenharia
PCC3101,geometria gráfica para engenharia
PMI3920,geopolítica e economia do petróleo
PTR3512,geoprocessamento aplicado a transportes
PTR2389,geoprocessamento para engenharia ambiental
PTR3312,geoprocessamento para engenharia ambiental
PEF2409,geotecnia ambiental
PEF2508,geotecnia ambiental
PEF3409,geotecnia e recuperação ambiental
PME2517,geração termelétrica e cogeração
PME3517,geração termelétrica e cogeração
PMC0510,geradores e turbinas a vapor
PME2510,geradores e turbinas a vapor
PME3510,geradores e turbinas a vapor
PCS3563,gerência e qualidade de software
PCS3863,gerência e qualidade de software
PCS2053,gerência, qualidade e tecnologia de software
PCS2511,gerência, qualidade e tecnologia de software
PCC3534,gerenciamento de facilidades
PMI3239,gerenciamento de projetos de engenharia de minas
PMI2966,gerenciamento de risco de segurança
PMI3226,gerenciamento de risco de segurança
PRO2714,gerenciamento de sistemas da qualidade
PHA3416,gestão ambiental
PHD2542,gestão ambiental
PHA3530,gestão ambiental de obras de engenharia
PHD2530,gestão ambiental de obras hidráulicas
PCC2301,gestão da produção na construção civil i
PCC2302,gestão da produção na construção civil ii
PRO2713,gestão da qualidade de produtos e processos
PRO3472,gestão da qualidade de produtos e processos
PRO2513,gestão da tecnologia da informação
PRO3553,gestão da tecnologia da informação
PRO2318,gestão de  projetos em design
PHA3007,gestão de água urbana
PHA3429,gestão de águas urbanas
PCC2507,gestão de obras de infraestrutura
PRO3444,gestão de operações de manufatura
PRO2314,gestão de operações em serviços
PRO3534,gestão de operações em serviços
PTR2551,gestão de pavimentos
PTR3522,gestão de pavimentos
PCC3522,gestão de portfólio de investimento em real estate em jogos de empresas
PRO2801,gestão de projetos
PRO3475,gestão de projetos
PCC3505,gestão de projetos e de empresas de projeto
PCC3502,gestão de recursos e canteiro de obras
PHA3514,gestão de recursos hídricos
PHD2538,gestão de recursos hídricos
PCC2521,gestão do processo de projeto
PRO2803,gestão estratégica da produção
PRO3483,gestão estratégica da produção
PCC3524,gestão habitacional
PRO3480,gestão integrada de cidades inteligentes
PHA3201,hidráulica ambiental 1
PHA3304,hidráulica geral i
PHD2303,hidráulica geral i
PHA3305,hidráulica geral ii
PHD2304,hidráulica geral ii
PHD2305,hidráulica geral iii
PNV2342,hidrodinâmica
PMI3922,hidrodinâmica de sistemas offshore
PNV3323,hidrodinâmica i
PNV3413,hidrodinâmica ii
PNV2614,hidrodinâmica portuária
PHA3308,hidrologia ambiental
PHD2308,hidrologia ambiental
PHA3307,hidrologia aplicada
PHD2307,hidrologia aplicada
PMT2518,hidrometalurgia
PNV2341,hidrostática e estabilidade
PNV3315,hidrostática e estabilidade
PMI3209,higiene ocupacional
0313113,história da tecnologia
0323113,história da tecnologia
PHA3519,impacto ambiental das mudanças climáticas no projeto de obras marítimas
PMR2803,impacto em estruturas aeronáuticas e veiculares: teoria, experimentos e elementos finitos
PCC3501,importância estratégica da tecnologia e da gestão na produção de obras civis
PTR2201,informações espaciais i
PTR2202,informações espaciais ii
PSI2617,inovação em engenharia
PSI3465,inovação em engenharia
PCC2541,inovação tecnológica na produção de edifícios
PCS3579,inovação, tecnologia, estratégia de negócio e a sociedade
PCS3879,inovação, tecnologia, estratégias de negócio e a sociedade
PNV2324,instalações de máquinas marítimas
PHD0313,instalações e equipamentos hidráulicos i
PEA3402,instalações elétricas
PEA2402,instalações elétricas i
PEA2403,instalações elétricas ii
PMI3914,instalações elétricas na indústria do petróleo
PNV2621,instalações propulsoras
PNV3416,instalações propulsoras
PMR3408,instrumentação
PMI2057,instrumentação e controle de processos em usinas de concentração de minérios
PTC3421,instrumentação industrial
PMI3915,instrumentação, controle e automação para a indústria do petróleo
PCS2059,inteligência artificial
PCS2428,inteligência artificial
PCS3438,inteligência artificial
PCS3838,inteligência artificial
PMR3510,inteligência artificial
PMI3927,inteligência computacional aplicada à indústria de petróleo
PCS3573,interação humano-computador
PCS3673,interação humano-computador
PCS3873,interação humano-computador
PRO3211,introdução à administração
PRO3412,introdução à administração de empresas
PMT3502,introdução à análise de risco e ao processo de tomada de decisão
PEA2411,introdução à automação de sistemas elétricos
PEA3411,introdução à automação de sistemas elétricos
PEA2505,introdução à automação de sistemas industriais
PME2533,introdução à biomecânica
PME3533,introdução à biomecânica
PMT2100,introdução à ciência dos materiais para engenharia
PMT3110,introdução à ciência dos materiais para engenharia
PEE0344,introducao a compatibilidade eletromagnetica
PTC2448,introdução à compatibilidade eletromagnética
PTC3548,introdução à compatibilidade eletromagnética
PRO2208,introdução à economia
PRO2273,introdução à economia
PRO3160,introdução à economia
PRO3206,introdução à economia
PRO3208,introdução à economia
PRO3373,introdução à economia
PSI3012,introdução à eletricidade e eletrônica
PEA2211,introdução à eletromecânica e à automação
PSI2223,introdução à eletrônica
PEC0036,introducao a engenharia
PNV2100,introdução à engenharia
PNV3100,introdução à engenharia
PHA3101,introdução à engenharia ambiental
PHD2218,introdução à engenharia ambiental
PHD2219,introdução à engenharia ambiental
PMI2310,introdução à engenharia aplicada à indústria mineral
PMI3101,introdução à engenharia aplicada à indústria mineral
0313101,introdução à engenharia civil
PCS3100,introdução à engenharia de computação
PCS3101,introdução à engenharia de computação
PMT3151,introdução à engenharia de materiais
PMI1563,introdução à engenharia de petróleo e à geomecânica
0303100,introdução à engenharia elétrica
0323100,introdução à engenharia elétrica
PMR3100,introdução a engenharia mecatrônica
PMT3150,introdução à engenharia metalúrgica
PNV2300,introdução à engenharia naval e oceânica
PNV3210,introdução à engenharia naval e oceânica
PQI3102,introdução à engenharia química
PTC2669,introdução à inteligência computacional
PTC3569,introdução à inteligência computacional
PME3221,introdução à manufatura mecânica
PMR2202,introdução à manufatura mecânica
PMR3101,introdução à manufatura mecânica
PMR3203,introdução à manufatura mecânica
PME2454,introdução à máquinas de fluxo
PEF2200,introdução à mecanica das estruturas
PEF3200,introdução à mecânica das estruturas
PEF2202,introdução à mecânica dos sólidos
PEF3202,introdução à mecânica dos sólidos
PMI3918,introdução a métodos numéricos para dinâmica dos fluidos
PMI2995,introdução à mineração
PTC2305,introdução a processos estocásticos
PNV2485,introdução a projetos de sistemas oceânicos para extração de petróleo
PNV3426,introdução a projetos de sistemas oceânicos para extração de petróleo
PME3463,introdução a qualidade
PCS2015,introdução a redes de computadores
PCS2334,introdução a redes de computadores
PTC3360,introdução a redes e comunicações
PEA2301,introdução a sistemas elétricos de potência
PMC0455,introducao a teoria de controle ii
PMI3352,introdução à transferência de calor
PMR2520,introdução ao cad/cam
PMR3522,introdução ao cad/cam
PCS3120,introdução ao estágio i
PCS3230,introdução ao estágio ii
PCS3240,introdução ao estágio iii
PMI3328,introdução ao meio ambiente e sustentabilidade na mineração
PMT2310,introdução ao método e à redação científica
PMT3310,introdução ao método e à redação científica
PTC3361,introdução ao processamento digital de sinais
PSI2451,introdução ao projeto de cis dedicados
PMR3103,introdução ao projeto de máquinas
PTC2670,introdução ao projeto de sistemas de controle robustos
PTC3470,introdução ao projeto de sistemas de controle robustos
PMR2201,introdução ao projeto de sistemas mecânicos
PMR3202,introdução ao projeto de sistemas mecânicos
PNV3642,introdução ao projeto de veleiros
PME3598,introdução ao projeto integrado
0313102,introdução ao projeto na engenharia
PEE0667,introdução aos algorítmos em automação
PTC2667,introdução aos algoritmos em automação
PTC3467,introdução aos algoritmos em automação
PMR2372,introdução aos elementos de máquinas
PMR3320,introdução aos elementos de máquinas
PCS2529,introdução aos processadores
PEA3301,introdução aos sistemas de potência
PEE0629,introducao aos transdutores
PMI3334,introdução às ciências ambientais aplicada à engenharia de petróleo
PME2378,introdução às ciências térmicas
PME2554,introdução às estruturas aeronáuticas
PME3554,introdução às estruturas aeronáuticas
PTC2460,introdução às redes de comunicações
PRO3383,jogo de empresas
PEE0470,lab de conversao eletromecanica de energia iv
PQI2409,laboratório de  operações unitárias e reatores
PME3403,laboratório de  vibrações e  controle
PEE0540,laboratorio de antenas e microondas
PTC2440,laboratório de antenas e microondas
PTC3540,laboratório de antenas e microondas
PMC0417,laboratorio de aplic. de microprocessadores em automação industrial
PEE0619,laboratorio de automacao
PMC0503,laboratorio de automacao
PTC2619,laboratório de automação
PTC3418,laboratório de automação
PEA2509,laboratório de automação de sistemas elétricos
PEA3509,laboratório de automação e proteção de sistemas elétricos e industriais
PMC0526,laboratorio de automação ii
PEE0628,laboratorio de caracterizacao de dispositivos em microeletronica
PSI2624,laboratório de caracterização de dispositivos em microeletrônica
PMT3428,laboratório de caracterização de materiais cerâmicos
PMT3429,laboratório de caracterização de materiais poliméricos
PMT2424,laboratório de caracterização micro-estrutural  de polímeros
PMI3814,laboratório de caracterização tecnológica i
PMI3815,laboratório de caracterização tecnológica ii - microscopia
PTC2429,laboratório de circuitos de comunicações
PTC3429,laboratório de circuitos de comunicações
PSI3031,laboratório de circuitos elétricos
PSI3212,laboratório de circuitos elétricos
PSI3460,laboratório de circuitos eletrônicos
PMC0394,laboratorio de computacao ii
PEE0527,laboratorio de comunicacao - ante - projeto de formatura
PEE0528,laboratorio de comunicacoes projeto de formatura
PTC2527,laboratório de comunicações: ante-projeto de formatura
PTC2528,laboratório de comunicações: projeto de formatura
PTC3260,laboratório de conectividade
PTC2512,laboratório de controle
PTC3312,laboratório de controle
PEA3311,laboratório de conversão eletromecânica de energia
PSI2017,laboratório de eletricidade
PEA2393,laboratório de eletricidade geral i
PEA3393,laboratório de eletricidade geral i
PEA2397,laboratório de eletricidade geral ii
PEA3389,laboratório de eletricidade geral ii
PEA2489,laboratório de eletricidade geral iii
PEA2390,laboratório de eletricidade geral para mecatrônica
PSI2315,laboratório de eletricidade i
PSI2316,laboratório de eletricidade ii
PMC0333,laboratorio de eletronica
PEA2502,laboratório de eletrônica de potência
PEA3502,laboratório de eletrônica de potência
PSI3032,laboratório de eletrônica i
PSI3323,laboratório de eletrônica i
PEA3397,laboratório de eletrotécnica geral
PEA3380,laboratório de eletrotécnica i
PEA3530,laboratório de energia elétrica
PME3563,laboratório de energias renováveis
PCS2034,laboratório de engenharia de software i
PCS2419,laboratório de engenharia de software i
PCS3443,laboratório de engenharia de software i
PCS3643,laboratório de engenharia de software i
PCS2044,laboratório de engenharia de software ii
PCS2420,laboratório de engenharia de software ii
PCS3553,laboratório de engenharia de software ii
PCS3853,laboratório de engenharia de software ii
PNV3391,laboratório de engenharia naval i
PNV3392,laboratório de engenharia naval ii
PSI3463,laboratório de fabricação de circuitos integrados
PSI2643,laboratório de fabricação de dispositivos em microeletrônica
PQI3140,laboratório de fundamentos das transformações químicas
PCS2024,laboratório de fundamentos de engenharia de computação
PCS2302,laboratório de fundamentos de engenharia de computação
PEA3401,laboratório de instalações elétricas
PEA2401,laboratório de instalações elétricas i
PSI3214,laboratório de instrumentação elétrica
PMR2203,laboratório de manufatura mecânica i
PEA2504,laboratório de máquinas elétricas
PEA3405,laboratório de máquinas elétricas
PMC0551,laboratorio de maquinas termicas
PCC2360,laboratório de materiais de construção civil i
PCC2361,laboratório de materiais de construção civil ii
PMI2736,laboratório de mecânica de rochas
PME3402,laboratório de medição e controle discreto
PMC0277,laboratorio de metrologia e ensaios mecanicos ii
PCC3521,laboratório de modelagem para análise de investimentos em real estate
PQI3409,laboratório de operações unitárias e reatores
PCS2031,laboratório de processadores
PCS3432,laboratório de processadores
PCS3732,laboratório de processadores
PCS2497,laboratório de processadores i
PCS2498,laboratório de processadores ii
PEE0646,laboratorio de processamento digital de sinais
PTC2446,laboratório de processamento digital de sinais
PTC3546,laboratório de processamento digital de sinais
PMT2401,laboratório de processos metalúrgicos
PMT3401,laboratório de processos metalúrgicos
PCS3111,laboratório de programação orientada a objetos para engenharia elétrica
PEE0530,laboratorio de projeto de automacao e controle i
PTC2530,laboratório de projeto de automação e controle i
PTC3530,laboratório de projeto de automação e controle i
PTC2531,laboratório de projeto de automação e controle ii
PTC3531,laboratório de projeto de automação e controle ii
PEE0531,laboratorio de projeto de automacao ii
PEE0653,laboratorio de projeto de cis semi-dedicados
PEE0607,laboratorio de projeto de formatura
PSI3261,laboratório de projetos de eletricidade e eletrônica
0323201,laboratório de projetos em eletricidade e eletrônica
PEA2503,laboratório de qualidade de energia
PEA3504,laboratório de qualidade de energia
PQI3110,laboratório de química tecnológica
PCS2035,laboratório de redes de computadores
PCS2452,laboratório de redes de computadores
PCS3434,laboratório de redes de computadores
PCS3734,laboratório de redes de computadores
PME3201,laboratório de simulações numéricas
PEA3406,laboratório de sistemas  de potência
PRO2511,laboratório de sistemas de informação
PRO3151,laboratório de sistemas de informação
PEA2406,laboratório de sistemas de potência
PCS3626,laboratório de sistemas de programação
PSI3422,laboratório de sistemas eletrônicos
PCS3558,laboratório de sistemas embarcados
PCS3858,laboratório de sistemas embarcados
PMT2512,laboratório de termodinâmica computacional
PCS2355,laboratório digital
PCS3335,laboratório digital a
PCS3345,laboratório digital b
PCS2011,laboratório digital i
PCS2305,laboratório digital i
PCS3635,laboratório digital i
PCS2021,laboratório digital ii
PCS2308,laboratório digital ii
PCS3645,laboratório digital ii
PME2332,laboratório e aplicações de mecânica dos fluídos
PMI3325,lavra a céu-aberto
PMI2945,lavra de minas: mineração a céu-aberto
PMI3225,legislação e política mineral
PCS3021,linguagem computacional
PCS2056,linguagens e compiladores
PCS2508,linguagens e compiladores
PCS3566,linguagens e compiladores
PCS3866,linguagens e compiladores
PCS2046,lógica computacional
PCS2427,lógica computacional
PCS3556,lógica computacional
PCS3856,lógica computacional
PTR2553,logística
PNV2551,logística aplicada na engenharia ambiental
PRO2416,logística e cadeias de suprimento
PRO3446,logística e cadeias de suprimento
PTR3533,logística e gestão da cadeia de suprimentos
PNV2450,logística e transportes
PME2583,lubrificação e desgaste
PHD2344,manejo de recursos naturais
PNV2615,manobrabilidade de navios em portos e hidrovias
PMI3805,manuseio de sólidos granulados em suspensão na mineração
PMI3804,manuseio de sólidos granulados na mineração
